id_ejecucion_actividad;fk_numero_actividad;fk_id_user;fk_id_responsable;fk_id_mes;programado;ejecutado;descripcion_actividades;evidencias
;67;1;1;1;1;1;Durante el mes de enero 2022, de acuerdo con lo programado en la Fase I, se dio cumplimiento al avance en la tabla de contenido y cronograma mensual de desarrollo del protocolo para la vigencia. Para la Fase II de implementación, se realizaron las actividades y acciones priorizadas e implementadas para cada una de las colecciones vivas del Tropicario: CEPAC - Colecciones Especializadas Para la Conservación, Colección Plantas Útiles, Colección Bosque seco, Colección Amazonas, Colección Chocó, Colección Superáramo, con una contextualización de la labor realizada. Dichas actividades implementadas, contribuyen a los procesos de adaptación, mantenimiento y exhibición de las especies vegetales.;Fase I Lineamientos Contenido Enero, Meta 2. Fase II implementación Enero. Documento que contiene la relación de la tabla de contenido y el cronograma mensual de desarrollo del protocolo para la vigencia, el acta de reunión con la aprobación de la tabla de contenido del protocolo para la vigencia 2022 y distribución del desarrollo mensual y en el Documento que contiene el registro y contexto de las actividades implementadas durante el mes de reporte. Documento con el Contenido del Protocolo de Manejo establecido en el mes de marzo y en el Documento que contiene el registro y contexto de las actividades implementadas durante el mes de reporte.
;67;1;1;2;3.1;3.1;Durante el mes de febrero 2022 y de acuerdo con lo programado en la Fase I Lineamientos y Organización del Contenido, se dio cumplimiento a la actualización en la tabla de contenido y cronograma mensual de desarrollo del protocolo para la vigencia de acuerdo con lo establecido en la reunión realizada con el equipo del Tropicario para revisión, ajuste y aprobación. Para la Fase II de implementación, se relacionan las actividades y acciones priorizadas e implementadas para cada una de las colecciones vivas del Tropicario: CEPAC - Colecciones Especializadas Para la Conservación, Colección Plantas Útiles, Colección Bosque seco, Colección Amazonas, Colección Chocó, Colección Superpáramo, con una contextualización de la labor realizada. Dichas actividades implementadas, contribuyen a los procesos de adaptación, mantenimiento y exhibición de las especies vegetales.;Fase I Lineamientos Contenido Enero, Meta 2. Fase II implementación Enero. Documento que contiene la relación de la tabla de contenido y el cronograma mensual de desarrollo del protocolo para la vigencia, el acta de reunión con la aprobación de la tabla de contenido del protocolo para la vigencia 2022 y distribución del desarrollo mensual y en el Documento que contiene el registro y contexto de las actividades implementadas durante el mes de reporte. Documento con el Contenido del Protocolo de Manejo establecido en el mes de marzo y en el Documento que contiene el registro y contexto de las actividades implementadas durante el mes de reporte.
;67;1;1;3;1.6;1.6;Durante el mes de marzo de 2022, en la Fase I: Lineamientos y Organización del Contenido, se dio cumplimiento a la consolidación del contenidos de acuerdo con lo programado, en este mes, se actualizó: la Introducción, los objetivos, lo relacionado con anejo Fitosanitario, Monitoreo, Manejo Colección Viva y Señalética. Para la Fase II: Implementación, se relacionan las actividades y acciones priorizadas e implementadas para cada una de las colecciones vivas del Tropicario: CEPAC - Colecciones Especializadas Para la Conservación, Colección Plantas Útiles, Colección Bosque seco, Colección Amazonas, Colección Chocó, Colección Superpáramo, con una contextualización de la labor realizada. Dichas actividades implementadas, contribuyen a los procesos de adaptación, mantenimiento y exhibición de las especies vegetales. Monitoreo OAP: Se revisa el formato APR.PR.01.F.08 Registro de acciones de educación ambiental programadas y no programadas, listados de asistencia, actas de reunión y el Documento que da cuenta de los aportes al fortalecimiento del documento de la estrategia pedagógica y metodológica del Tropicario del Jardín Botánico de Bogotá, evidenciando el cumplimiento del 100% de la actividad durante el trimestre.;Fase I Lineamientos Contenido Enero, Meta 2. Fase II implementación Enero. Documento que contiene la relación de la tabla de contenido y el cronograma mensual de desarrollo del protocolo para la vigencia, el acta de reunión con la aprobación de la tabla de contenido del protocolo para la vigencia 2022 y distribución del desarrollo mensual y en el Documento que contiene el registro y contexto de las actividades implementadas durante el mes de reporte. Documento con el Contenido del Protocolo de Manejo establecido en el mes de marzo y en el Documento que contiene el registro y contexto de las actividades implementadas durante el mes de reporte.
;67;1;1;4;5.8;0;;
;67;1;1;5;1.7;0;;
;67;1;1;6;1.7;0;;
;67;1;1;7;1.7;0;;
;67;1;1;8;7.2;0;;
;67;1;1;9;1.7;0;;
;67;1;1;10;1.7;0;;
;67;1;1;11;1.5;0;;
;67;1;1;12;7.25;0;;
;68;1;1;1;1.25;1.25;Durante el mes de enero 2022, se reportan las siguientes actividades:1. Se realizó la matriz del plan de acción a ejecutar durante el año 2022. 2. Se convocó reunión para la socialización de los formatos a entregar por parte de los profesionales de educación de Tropicario de acuerdo con sus obligaciones específicas. 3. Se elaboró un documento base para las acciones a implementar dentro del agenda académica y cultural del mes de febrero. 4. Se implementaron 205 acciones educativas presenciales (Experiencias ambientales) dentro del Tropicario Distrital. 5. Se consolidó un documento con las acciones que se implementaron durante el mes, así como con el número de personas que participaron en dichas acciones.;Matriz de plan de acción estrategia pedagógica 2022, Acciones a desarrollar agenda Febrero, Actas de reunión mes Enero, Acciones desarrolladas y número de participantes Enero y Registro actividades Enero. Documento que contiene la programación de las acciones a desarrollaren la agenda durante el mes de marzo, las actas de reunión desarrolladas durante febrero, el Documento que contiene las acciones desarrolladas y el número de participantes durante febrero, en el Registro actividades desarrolladas en febrero y en el formato de actividades virtuales desarrolladas. Documento que contiene las acciones a desarrollar agenda Abril, las Actas de reunión realizadas en marzo,  Acciones desarrolladas y número de participantes durante el mes de reporte, documento con el registro de las actividades desarrolladas, Formato Actividades virtuales, Análisis encuestas de satisfacción, Respuestas encuestas y, Documento de avances de la Estrategia Pedagógica del Tropicario.
;68;1;1;2;1.2;1.2;Durante el mes de febrero 2022, de acuerdo con la programación, se reportan las siguientes actividades 2, 3 y 4, como se relaciona a continuación: 2. Se convocó reunión para la socialización de los formatos a entregar por parte de los profesionales de educación de Tropicario de acuerdo con sus obligaciones específicas, así como también la planeación del mes de febrero para conocer los compromisos a entregar y organización para el fortalecimiento de la Estrategia Pedagógica y metodológica. 3. Se elaboró un documento base para las acciones a implementar dentro del agenda académica y cultural del mes de marzo, cuyo tema es Bosques andinos y páramos, los caminos del agua, en donde se indican las actividades propuestas para Tropicario. 4. Se implementaron 336 acciones educativas presenciales (Experiencias ambientales generales y Experiencias ambientales temáticas) dentro del Tropicario distrital y una acción educativa virtual (Práctica verde). Estas acciones fueron implementadas por los educadores ambientales y 5. Se consolidó en un documento las acciones que se implementaron durante el mes, así como con el número de personas que participaron en dichas acciones.;Matriz de plan de acción estrategia pedagógica 2022, Acciones a desarrollar agenda Febrero, Actas de reunión mes Enero, Acciones desarrolladas y número de participantes Enero y Registro actividades Enero. Documento que contiene la programación de las acciones a desarrollaren la agenda durante el mes de marzo, las actas de reunión desarrolladas durante febrero, el Documento que contiene las acciones desarrolladas y el número de participantes durante febrero, en el Registro actividades desarrolladas en febrero y en el formato de actividades virtuales desarrolladas. Documento que contiene las acciones a desarrollar agenda Abril, las Actas de reunión realizadas en marzo,  Acciones desarrolladas y número de participantes durante el mes de reporte, documento con el registro de las actividades desarrolladas, Formato Actividades virtuales, Análisis encuestas de satisfacción, Respuestas encuestas y, Documento de avances de la Estrategia Pedagógica del Tropicario.
;68;1;1;3;3.34;3.34;Durante el mes de marzo de 2022, se reportan las siguientes actividades: 1. Se convocó reunión para la planeación del mes de marzo para conocer los compromisos a entregar, restructuración de la experiencia ambiental FPC: fútbol, protección y conservación, y aspectos importantes para atender a los visitantes que ingresan al Tropicario. 2. Se elaboró un documento base para las acciones a implementar dentro del agenda académica y cultural del mes de abril cuyo tema es Reconexión con la naturaleza, en donde se indican las actividades propuestas para Tropicario. 3. Se implementaron 398 acciones educativas presenciales (Experiencias ambientales generales y Experiencias ambientales temáticas, taller de ilustración) dentro del Tropicario distrital y una acción educativa virtual (Práctica verde). Estas acciones fueron implementadas por los educadores ambientales. 4. Se consolidó en un documento las acciones que se implementaron durante el mes, así como con el número de personas que participaron en dichas acciones. 5. Se consolidó en un documento el análisis de las encuestas de satisfacción de los primeros tres meses del año. 6. Se llevó a cabo la lectura por parte de los profesionales que apoyarán el enriquecimiento de la Estrategia pedagógica, así como también, se agregó al documento un componente que contiene la relación de la estrategia con el PEI del Jardín. Monitoreo OAP: Se revisa el Documento línea de las acciones a desarrollar en el marco de la agenda académica y cultural del Jardín Botánico de Bogotá, actas de reunión, el formato APR.PR.01.F.08 Registro de acciones de educación ambiental programadas y no programadas y el informe de Implementación de una estrategia pedagógica paragenerar procesos de apropiación soccial del conocimiento sobre la flora repressentativa del Tropicario donde se evidencia el cumplimiento del 100% de la actividad durante el trimestre.;Matriz de plan de acción estrategia pedagógica 2022, Acciones a desarrollar agenda Febrero, Actas de reunión mes Enero, Acciones desarrolladas y número de participantes Enero y Registro actividades Enero. Documento que contiene la programación de las acciones a desarrollaren la agenda durante el mes de marzo, las actas de reunión desarrolladas durante febrero, el Documento que contiene las acciones desarrolladas y el número de participantes durante febrero, en el Registro actividades desarrolladas en febrero y en el formato de actividades virtuales desarrolladas. Documento que contiene las acciones a desarrollar agenda Abril, las Actas de reunión realizadas en marzo,  Acciones desarrolladas y número de participantes durante el mes de reporte, documento con el registro de las actividades desarrolladas, Formato Actividades virtuales, Análisis encuestas de satisfacción, Respuestas encuestas y, Documento de avances de la Estrategia Pedagógica del Tropicario.
